code|sentence|label
8041|民民生附加意外伤害医疗保险2014条款民生人寿保险股份有限公司|1
8041|民民生附加意外伤害医疗保险2014条款民生人寿保险股份有限公司|1
8041|民民生附加意外伤害医疗保险2014条款民生人寿保险股份有限公司|1
8041|民民生附加意外伤害医疗保险2014条款民生人寿保险股份有限公司|1
8041|民民生附加意外伤害医疗保险2014条款民生人寿保险股份有限公司|1
8262|太平洋人寿[2014]两全保险004号|0
8262|中国太平洋人寿保险股份有限公司|0
8262|意外身故保险若被保险人遭受意外伤害，并自该意外伤害发生之日起180日内以该次意外伤|0
8262|(1)投保人对被保险人的故意杀害、故意伤害；|0
8262|们向您退还保险单的现金价值。|0
8262|灾害意外身故(5)所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。|0
8262|4.2宽限期您支付首期保险费后，除本合同另有约定外，如果您到期未支付保险费，自保|0
8262|定是否同意承保或者提高保险费率的，我们有权解除本合同。|0
8262|9.4合同内容变更在本合同有效期内，经您与我们协商一致，可以变更本合同的有关内容。变更|0
8262|矫正视力低于国际标准视力表0.02，或视野半径小于5度，并由有资格的眼科|0
8262|10.12毒品指中华人民共和国刑法规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大|0
8262|合同约定的证明和资料后5个工作日内无法确定，需要进一步核实。|0
9196|新光海航〔2014〕年金保险006号|0
9196|新光海航金裕年年年金保险（B款）（分红型）条款|0
9196|（1）本合同的现金价值（见11.6）；|0
9196|定受益人。|0
9196|险金、全残保险金时，除须提供上述证明和资料外，还应提供被保险人合法|0
9196|如果您在投保时未选择红利领取方式，则以累积生息方式办理。|0
9196|我们将根据现金价值的余额计算本合同可以继续有效的天数，本合同在此期|0
9196|我们在合同订立时已经知道您未如实告知的情况的，我们不得解除合同；发|0
9196|11.1保单周年日指本合同生效日在以后每年的对应日。如果当月无对应的同一日，则以该月|0
9196|不包括精神病院及专供康复、休养、戒毒、戒酒、护理、养老等非以直接诊|0
9390|天安人寿[2015]年金保险025号|0
9390|天安人寿尊享B款年金保险条款|1
9390|天安人寿尊享B款年金保险条款|1
9390|天安人寿尊享B款年金保险条款|1
9390|天安人寿尊享B款年金保险条款|1
9390|天安人寿尊享B款年金保险条款|1
9390|天安人寿尊享B款年金保险条款|1
9408|上海人寿[2015]年金保险038号|0
9408|目录|0
9408|第一部分您（投保人）与我们（上海人寿保险股份有限公司）的合同|0
9408|4.被保险人主动吸食或注射毒品6；|0
9408|同第十三条）；|0
9408|如果您或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，|0
9408|第六部分您还享有哪些权益|0
9408|第二十五条保险合同的终止|0
9614|中法人寿[2015]年金保险001号|0
9614|中法人寿保险有限责任公司|0
9614|额发生变更，则以变更后的金额作为基本保险金额。|0
9614|3.2保险事故通知请您或受益人在知道保险事故发生后10日内通知我们。如果您或受益人故意或者|0
9614|我们在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的|0
9614|合同，本主险合同自解除之日起终止，我们向您退还本主险合同中止时的现金价值。|0
9614|（2）您申报的被保险人年龄或性别不真实，致使您实付保险费少于应付保险费|0
9614|率按复利计算。贷款利率由我们定期公布，将不高于当时中国人民银行的6个月贷|0
10715|平安人寿[2015]定期寿险030号|0
10715|平安附加无忧豁免保险费定期寿险（A，2015）条款|0
10715|我们不保什么|0
10715|时起60日为主险合同及本附加险合同的宽限期。|0
10715|视本附加险合同，如果您认为本附加险合同与您的需求不相符，您可以在|0
10715|双方认可的其他形式通知我们，我们按主险合同载明的最后住所或通讯地|0
10715|全残项目表|0
10715|二肢缺失（上肢在腕关节以上，下肢在踝关节以上）|0
10715|1级：可看到或触及肌肉轻微收缩，但不能产生动作。|0
10715|《平安附加无忧豁免保险费定期寿险（A，2015）》年保障成本表|0
10715|保单年度初年龄等待期内保障成本等待期后保障成本|0
10715|《平安附加无忧豁免保险费定期寿险（A，2015）》危险保额系数表|0
13052|新光海航〔2014〕两全保险004号|0
13052|新光海航金如意C款两全保险（分红型）条款|0
13052|全残保险金被保险人于本合同生效（或最后复效）之日起全残（见11.5），我们按本合同|0
13052|发生上述第1项至第14项情形之一，导致被保险人身故或全残的，我们不承|0
13052|3.3保险金申请在申请保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：|0
13052|宣告死亡之日作为被保险人的死亡时间，按本合同的约定给付身故保险金，本|0
13052|6.2保单贷款在本合同有效期内，您可以申请并经我们审核同意后办理保单贷款。贷款金额|0
13052|承担给付保险金的责任，并不退还保险费。|0
13052|10.6其他本合同所指“以上”、“以内”均包含本数。|0
13052|境外医院指拥有合法经营执照的境外医疗机构，但不包括主要作为诊所、康|0
13052|驾驶（1）没有取得驾驶资格；|0
13342|安邦长寿稳赢1号两全保险条款|0
13342|安邦长寿稳赢1号两全保险条款|0
13342|1.6解除合同的手如您在犹豫期后申请解除本主险合同，请填写解除合同申请书并向本公司提供|0
13342|之和。|0
13342|（2）受益人先于被保险人身故，没有其他受益人的；|0
13342|对不属于保险责任的，本公司自作出核定之日起3日内向受益人发出拒绝给|0
13342|其他事项|0
13342|5.5争议处理您和本公司协商一致，选择下列第（）种方式为本主险合同项下的争议解|0
13342|火车、地铁、轻轨、城市铁路车厢或合法商业营运的民航班机机舱时止；|0
13475|中法人寿[2015]两全保险003号|0
13475|中法人寿保险有限责任公司|0
13475|保险金限制保险监督管理机构规定的限额，身故给付的保险金额总和约定也不得超过前述限|0
13475|（3）受益人依法丧失受益权或者放弃受益权，没有其他受益人的。|0
13475|成给付保险金的协议后10日内，履行给付保险金义务。|0
13475|5.3保单账户结算在本主险合同有效期内，保单账户价值每月结算一次，结算日为每月1日。|0
13475|8.1明确说明与如订立本主险合同时，我们应当向您明确说明本主险合同的内容。对保险条款中免除|0
13475|二十四时止为一个保单年度。如果当月无对应的同一日，则以该月最后一日为对应|0
14013|上海人寿[2015]终身寿险007号|0
14013|目录|0
14013|第一部分您（投保人）与我们（上海人寿保险股份有限公司）的合同|0
14013|7.核爆炸、核辐射或核污染。|0
14013|第十二条结算利率|0
14013|我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保|0
14013|承担保险责任。我们将向您无息退还已交保险费。|0
14013|三、本合同内约定的其他终止情况。|0
15156|请扫描以查询验证条款请扫描以查询验证条款请扫描以查询验证条款请扫描以查询验证条款|0
15156|目录|0
15156|13.9攀岩.................................................................................................................................10|0
15156|7.6四肢的结构损伤，肢体功能或关节功能障碍.............................................22|0
15156|中新大东方学生意外伤害保险（2014版）条款|0
15156|内，以此为直接且单独的原因造成本合同所附《人身保险伤残评定标准（行业标准）》（以下|0
15156|5保险费|0
15156|1.保险合同；|0
15156|意外身故保险金受益人应于知道后30日内向本公司退还已给付的意外身故保险金，本合同的|0
15156|如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同|0
15156|13.7机动车|0
15156|人身保险伤残评定标准|0
15156|目录|0
15156|前言|0
15156|人身保险伤残评定标准（行业标准）|0
15156|双侧眼球缺失1级|0
15156|2.3眼球的晶状体结构损伤|0
15156|一耳听力损失大于等于56dB，且另一耳听力损失大于等于41dB9级|0
15156|胸部损伤导致同侧双肺叶切除5级|0
15156|腹部损伤导致胰部分切除8级|0
15156|骨盆部损伤导致子宫切除7级|0
15156|7.3上肢的结构损伤，手功能或关节功能障碍|0
15156|一足足弓结构完全破坏9级|0
15156|7.8肌肉力量功能障碍|0
15156|颈部皮肤损伤导致瘢痕形成，颈部活动度丧失大于等于75%4级|0
15156|双上肢占18%（9×2）（双上臂7%，双前臂6%，双手5%）；躯干前后包括会阴占27%（9×3）|0
15165|请扫描以查询验证条款|0
15165|目录|0
15165|13.8无有效行驶证.................................................................................................................11|0
15165|7.8肌肉力量功能障碍.........................................................................................24|0
15165|中新大东方团体交通意外伤害保险（2014版）条款|0
15165|注：为未成年子女投保的人身保险，因被保险人身故给付的保险金总和不得超过国务|0
15165|辐射或核污染。|0
15165|如果您或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程|0
15165|金的数额不能确定的，根据已有证明和资料，按可以确定的数额先予以支付，本公司最终确|0
15165|本合同自本公司接到您提交的解除合同的保全业务申请书之日起终止。|0
15165|日相应的未满期净保费。|0
15165|13.7无合法有效驾驶证驾驶|0
15165|人身保险伤残评定标准|0
15165|目录|0
15165|前言|0
15165|人身保险伤残评定标准（行业标准）|0
15165|一侧眼球缺失，且另一侧眼盲目5级1级|0
15165|2.3眼球的晶状体结构损伤|0
15165|一耳听力损失大于等于56dB，且另一耳听力损失大于等于41dB9级|0
15165|胸部损伤导致同侧双肺叶切除5级|0
15165|腹部损伤导致胰部分切除8级|0
15165|骨盆部损伤导致子宫切除7级|0
15165|II度指大张口时，只能垂直置入食指（相当于1.7cm左右）；张口困难III度指大张口时，上、|0
15165|双足十趾完全丧失功能8级|0
15165|脊柱骨折脱位导致颈椎或腰椎畸形愈合，且颈部或腰部活动度丧失大于等于|0
15165|颈部皮肤损伤导致瘢痕形成，颈部活动度完全丧失3级|0
15165|注：①全身皮肤瘢痕面积的计算：按皮肤瘢痕面积占全身体表面积的百分数来计算，即中|0
15422|建信人寿保险有限公司建信人寿[2014]意外伤害保险008号|0
15422|若被保险人因同一意外伤害事故造成两处或两处以上伤残时，按《人身保险伤残评定标准》对各处伤残程|0
15422|本合同的保险期间以本合同投保单上所载的天数（每24小时为一天）为准。|0
15422|前条规定的合同解除权，自本公司知道有解除事由之日起，超过30日不行使而消灭，发生保险事故的，|0
15422|加住院证明及出院小结原件，施行手术者需附加手术证明文件；|0
15422|第二十三条释义|0
15422|附件：|0
15422|本标准中“以上”均包括本数值或本部位。|0
15422|一侧眼球缺失，且另一侧眼盲目5级1级|0
15422|2.5耳廓结构损伤或听功能障碍|0
15422|注：语言功能完全丧失指构成语言的口唇音、齿舌音、口盖音和喉头音的四种语言功能中，有三种以上|0
15422|5.3胃结构损伤|0
15422|胸部损伤导致女性一侧乳房缺失，另一侧乳房部分缺失8级|0
15422|双上肢长度相差大于等于4cm10级|0
15422|能|0
15422|4级：能对抗一定的阻力，但较正常人为低。|0
15422|双下肢（含臀部）占46%（双臀5%，双大腿21%，双小腿13%，双足7%）（9×5+1）（女性双足和臀各|0
15446|复星保德信人寿|0
15446|复星保德信保无忧B款综合意外伤害保险条款|0
15446|自意外伤害事故发生之日起第一百八十日治疗仍未结束的，则按事故发生之日起第一百八十日时的身体|0
15446|条目给付一项保险金。|0
15446|除另有指定外，残疾保险金的受益人为被保险人本人。|0
15446|申请资料同身故保险金申请资料。|0
15446|6.1您解除合同的手续及风险|0
15446|为保障您的合法权益，您的住所、通讯地址或电话等联系方式变更时，请及时以书面形式或双方认|0
15446|8.7航空意外伤害事故|0
15446|指使用辅助呼吸器材在江、河、湖、海、水库、运河等水域进行的水下活动。|0
15446|1神经系统的结构和精神功能|0
15446|双眼视野缺损，直径小于20°4级|0
15446|双耳听力损失大于等于71dB，且一侧耳廓缺失大于等于50%5级|0
15446|胸部损伤导致心肌破裂修补8级|0
15446|5.4胰结构损伤或代谢功能障碍|0
15446|胸部损伤导致女性一侧乳房缺失，另一侧乳房部分缺失8级|0
15446|双手缺失（或丧失功能）大于等于70%6级|0
15446|7.6四肢的结构损伤，肢体功能或关节功能障碍|0
15446|单瘫（肌力小于等于4级)8级|0
15446|皮肤损伤导致瘢痕形成，且瘢痕面积大于等于全身体表面积的50%5级|0
15521|阳光人寿[2012]意外伤害保险043号|0
15521|8-1|1
15521|8-2|1
15521|8-3|1
15521|8-4|1
15521|8-5|1
15521|8-6|1
15521|8-7|1
15521|8-8|1
15705|建信人寿保险有限公司建信人寿[2014]意外伤害保险030号|0
15705|事故致成《人身保险伤残评定标准及代码》（保监发[2014]6号，标准编号JR/T0083-2013）中所列伤残程|0
15705|本合同各被保险人的保险金额由投保人和本公司约定并载于本合同中。|0
15705|后，在保险单或其他保险凭证上批注或附贴批单。|0
15705|第十七条宣告死亡的处理|0
15705|投保人和本公司订立合同变更的书面协议后生效。|0
15705|现金价值：指保险单所具有的价值，通常体现为解除合同时，根据精算原理计算的，由本公司退还|0
15706|利安人寿[2014]意外伤害保险024号|0
15706|利安人寿保险股份有限公司|0
15706|公共汽车，自进入长途公共汽车车厢时起至抵达目的地走出车厢止，在此期|0
15706|依照《中华人民共和国继承法》的规定履行给付保险金的义务：|0
15706|4．如何支付保险费|0
15706|7.1周岁指按有效身份证件中记载的出生日期计算的年龄，自出生之日起为零周岁，|0
15706|(2)驾驶与驾驶证准驾车型不相符合的车辆；|0
15902|中银三星人寿[2015]意外伤害保险061号|0
15902|条款正文|0
15902|等级作为最终的评定结论给付意外伤残保险金；如果两处或两处以|0
15902|第五条保险合同成立投保人提出保险申请、本公司与投保人就承保条件达成一致，本合|0
15902|付申请书，并提供下列证明和资料：|0
15902|任维持不变。自接到通知之日起，在扣除手续费后，按其实付保险|0
15902|未作提示或者明确说明的，该条款不产生效力。|0
15902|第二十条资料提供投保人应保存每一被保险人的个人资料，详细记录其姓名、性别、|0
15902|1.机动车被依法注销登记的；|0
15955|中国人寿〔2015〕意外伤害保险020号|0
15955|二、投保人对被保险人的故意杀害、故意伤害；|0
15955|出具资料或进行司法鉴定。|0
15955|第十五条释义|0
15955|数）。经过日数不足一日的按一日计算。|0
15955|附表|0
15955|中国人寿保险股份有限公司|0
15955|过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，本公司对无法确定的|0
15955|求解除本合同时，应填写解除合同申请书，并提交保险合同和投保人法定身份证明。|0
15987|陆家嘴国泰人寿[2016]意外伤害保险017号|0
15987|※您应特别注意的事项|0
15987|【条款目录】|0
15987|【条款内容】|0
15987|被保险人于本合同有效期间内以乘客身份乘坐公共交通工具4，且该公共交通工具预定到达时刻|0
15987|最高晋升至第一级。同一部位和性质的伤残，不得采用《人身保险伤残评定标准及代码》条文|0
15987|部分医疗费用补偿，则我们所给付的意外伤害或急性病医疗保险金合并其他途径获得的补偿，|0
15987|我们根据该伤残项目在《人身保险伤残评定标准及代码》中对应的伤残等级，以保险合同载明|0
15987|（一）投保人对被保险人的故意杀害、故意伤害；|0
15987|（十六）恐怖行为；|0
15987|保险事故，不承担给付保险金的责任，并不退还保险费。|0
15987|（6）保险金如转变为被保险人遗产时，申请人必须提供可证明合法继承权的相关权利文件。|0
15987|6.10保险金的给付|0
15987|上批注。|0
15987|（一）您因所属成员新增需要增加被保险人的，应以书面形式通知我们，经我们同意并收取保|0
16055|农银人寿[2014]年疾病保险014号|0
16055|农银健康人生重大疾病保险条款|0
16055|被保险人经医疗机构确诊首次患上符合本条款定义的多种重大疾病的，重大疾|0
16055|但我们通过其他途径已经及时知道或者应当及时知道保险事故发生的或者虽未|0
16055|内发生的保险事故，我们仍会承担保险责任，但在给付保险金时会扣减您欠交|0
16055|险合同；发生保险事故的，我们承担给付保险金的责任。|0
16055|应日。如果当月无对应的同一日，则以该月最后一日为对应日。|0
16055|造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血|0
16055|十四、双目失明|0
16055|精神心理因素所致的语言能力丧失不在保障范围内。|0
16055|（1）已出现增殖性视网膜病变；|0
16055|毒感染不在本合同保障范围内。|0
16055|力表应进行换算）；|0
16055|外伤害或暴力袭击造成的面部毁损。|0
16055|10.17保单周年日指在本主险合同有效期内，生效日在以后每年的对应日。若当月无对应的同一|0
16147|渤海人寿[2016]医疗保险016号|0
16147|渤海人寿保险股份有限公司|0
16147|贴保险金，即：|0
16147|用非处方药不在此限；|0
16147|(3)由本公司认可的医院出具的医疗费用原始单据及费用明细|0
16147|5.1解除合同的如果投保人要求解除本附加合同，请填写解除合同申请书并向|0
16147|投保人需要减少被保险人的，应以书面形式通知本公司。本公|0
16147|达成仲裁协议通过仲裁解决，也可依法直接向法院提起诉讼。|0
16147|毒）、吗啡、大麻、可卡因以及国家规定管制的其他能够使人形|0
16147|7.16攀岩指攀登悬崖、楼宇外墙、人造悬崖、冰崖、冰山等运动。|0
16263|幸福人寿﹝2015﹞疾病保险005号|0
16263|8.7联系方式变更....................................................................................................................................................8|0
16263|（2）保险金额|0
16263|（6）遗传性疾病15，先天性畸形、变形或染色体异常16；|0
16263|益权。|0
16263|之日起计算。|0
16263|（2）您的有效身份证件。|0
16263|8.6合同内容变更|0
16263|永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，|0
16263|症性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：|0
16263|（2）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中|0
16263|28肌营养不良症：肌营养不良症是一组遗传性肌肉变性性病变，临床特征为与神经系|0
16493|长城人寿[2016]年金保险015号|0
16493|长城人寿保险股份有限公司|0
16493|2.3保险责任在本主险合同有效期内，我们承担如下保险责任：|0
16493|（三）受益人依法丧失受益权或者放弃受益权，没有其他受益人的。|0
16493|以上各项保险金申请所需证明和资料不完整的，我们将及时一次性书面通|0
16493|如何解除保险合同|0
16493|于真实年龄对应的保险金额，我们有权更正保险金额。若已经发生|0
16493|8.6无合法有效驾驶指下列情形之一：|0
16558|请扫描以查询验证条款|0
16558|招商信诺乐享睿健高端个人医疗保险条款|0
16558|被保险人的承保条件。|0
16558|11.2.1拥有所在国家的合法经营执照；|0
16558|额。|0
16558|搏器、内置心脏起搏器等。|0
16558|释义50.28）费用，经专科医生明确建议采用物理治疗、|0
16558|24.3超过通常医疗惯例水平之外的检查或治疗；|0
16558|如投保人在犹豫期后申请解除本合同，请填写解除合同申请书并向我方|0
16558|因需要物理治疗、职业治疗、或任何康复治疗的疾病往往较为复|0
16558|34.1.2入院记录|0
16558|如果投保人故意或因重大过失未履行前款规定的如实告知义务，足以影|0
16558|个人资料严格管控。我方将出于履行本保险合同义务、公司管理、遵守|0
16558|重大事件强制状态、常驻地变更等导致该被保险人不再适合投保本保险的事件。|0
16558|医学专家进行审核鉴定。|0
16558|（心电图、心功能、肺功能、骨密度等）。|0
16558|利益范围正常承担；|0
16558|附件：保险利益表|0
16600|信诚人寿[2014]终身寿险029号|0
16600|信诚「托富未来」终身寿险（银保渠道版）条款|0
16600|我们将向您退还现金价值，本主险合同效力终止；发生上述第（2）种情形时，我们|0
16600|如何申请理赔2.6申领身故保险金时，应向我们提供下列文件：|0
16600|宽限期3.2如果您超过保险费应缴日仍未缴付保险费，从保险费应缴日的次日起60日为我们给予|0
16600|止。合同效力中止期间，我们不承担保险责任。|0
16600|如实告知与保险4.3我们就您和被保险人的有关情况提出询问，您应当如实告知。如故意或者因重大过失|0
16600|管辖权的法院起诉。|0
16600|酒后驾驶5.5指经检测或鉴定，发生保险事故时车辆驾驶人员每百毫升血液中的酒精含量达到或超|0
16600|征的，为感染艾滋病病毒；如果同时出现了明显临床症状或体征的，为患艾滋病。|0
16730|光大永明人寿[2016]医疗保险28号|0
16730|条款目录|0
16730|第一部分您与我们的合同|0
16730|第二部分我们提供的保障|0
16730|建的费用。|0
16730|第三部分如何申请给付保险金|0
16730|3.您的身份证明。|0
16730|第二十三条争议处理与法律适用|0
16730|住院指被保险人因疾病而入住医院之正式病房接受全日24小时监护治疗的过程，并正式办理入|0
16730|医疗事故指医疗机构及其医务人员在医疗活动中，违反了医疗卫生管理法律、行政法规、部门规章|0
16831|东吴人寿[2016]疾病保险007号|0
16831|东吴附加福瑞一生豁免保险费重大疾病保险A款条款|0
16831|自您首次投保本附加合同的生效日起，或自您非连续投保(见7.3)本附加合同|0
16831|(2)被保险人自本附加合同成立或者合同效力恢复之日起2年内自杀，但被保|0
16831|我们未及时履行前款规定义务的，除豁免保险费外，应当赔偿申请人因此受到|0
16831|同终止日之后的保障成本无息退还至主合同保单账户，主合同保单账户价值按|0
16831|7.4意外伤害事故指外来的、非本意的、突发的、非疾病的使被保险人身体受到伤害的客观事件。|0
16831|（3）心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性|0
16831|列至少一项条件：|0
16831|（十六）心脏瓣膜手术|0
16831|指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声|0
16831|（二十九）严重心肌病|0
16831|（三十三）严重脊髓灰质炎|0
16831|严重痴呆，临床表现为明显的认知能力障碍、行为异常和社交能力减退。被保|0
16831|（五）三大关节|0
16831|患艾滋病毒引起的获得性免疫缺陷综合症，英文缩写为AIDS。|0
16840|人保寿险鑫泰年金保险（D款）人保寿险[2016]年金保险021号|0
16840|人保寿险鑫泰年金保险（D款）条款|0
16840|3.1明确说明订立本合同时，我们应向您说明本合同的内容。|0
16840|您或者被保险人可以变更身故保险金受益人并书面通知我们。我们收到变更受益|0
16840|我们在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的|0
16840|7.3毒品指中华人民共和国刑法规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、|0
16927|东吴人寿[2016]医疗保险001号|0
16927|条款目录|0
16927|东吴健康保个人税收优惠型健康保险A款（万能型）条款|0
16927|（3）个人税收优惠健康保险专用单证或与个人所得税税前抵扣相关的其他证明和材|0
16927|疗、基本医疗保险和其他途径已经补偿或给付的部分后，对其当年度余额，按照本|0
16927|险获得费用补偿，则我们承担的医疗费用范围为被保险人已发生的责任范围内的医|0
16927|（12）使用假体装置、各种矫正器（包括义肢、义眼，及非急救中使用的颈托、夹|0
16927|（1）保险合同；|0
16927|保险费的交费方式分为一次交和月交，由您在投保时选择。如果您选择按月交纳保|0
16927|计算（1）您交纳的保险费在扣除风险保险费后计入个人账户，个人账户价值按计入|0
16927|⑥现金价值权益|0
16927|4.对于保单转入前您在其他保险公司投保的保单，若该保单状态为宽限期内尚未交|0
16927|（1）您申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限|0
16927|11.3既往症指在保单生效之前被保险人已患有的且已知晓的有关疾病或症状。|0
16927|者进口药品注册证书、医药产品注册证书的国产药品，包括西药、中成药和中草药，|0
16927|11.22无有效行驶证指下列情形之一：|0
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
16936|前海人寿保险股份有限公司前海金瑞（D）补充养老团体年金保险（万能型）|1
17048|横琴人寿[2016]意外伤害保险001号|0
17048|横琴人寿保险有限公司|0
17048|意外伤残保险被保险人因遭受意外伤害事故，并自该事故发生之日起180日内（含第180|0
17048|如何申请领取保险金|0
17048|（1）保险合同或其他保险凭证；|0
17048|本合同终止。|0
17048|如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，|0
17048|（2）依法向被告住所地人民法院起诉。|0
17048|7.13猝死指表面健康的人因潜在疾病、机能障碍或其他原因在出现症状后24小时内发|0
17048|附件：|0
17048|目录|0
17048|前言|0
17048|人身保险伤残评定标准（行业标准）|0
17048|2.2视功能障碍|0
17048|双耳听力损失大于等于91dB，且双侧耳廓缺失2级|0
17048|注：语言功能完全丧失指构成语言的口唇音、齿舌音、口盖音和喉头音的四种语言功能中，有三种以上不能|0
17048|骨盆部损伤导致直肠、肛门损伤，且遗留永久性乙状结肠造口9级|0
17048|会阴部损伤导致阴茎体缺失大于50%5级|0
17048|双手缺失（或丧失功能）大于等于70%6级|0
17048|三肢以上完全丧失功能1级|0
17048|0级：肌肉完全瘫痪，毫无收缩。|0
17048|7%，双前臂6%，双手5%）；躯干前后包括会阴占27%（9×3）（前躯13%，后躯13%，会阴1%）；双下肢（含|0
17056|华泰人寿[2014]疾病保险015号|0
17056|权6.合同效力的中止及10.释义10.16利息|0
17056|华泰人寿保险股份有限公司|0
17056|2.我们提供的保障|0
17056|定的给付重大疾病保险金条件的，我们就其确诊重大疾病前90天（含）内发生|0
17056|杀时为无民事行为能力人的除外；|0
17056|3.2保险事故通知您、被保险人或受益人知道保险事故后应当在10日内通知我们。|0
17056|以上证明和资料不完整的，我们将及时一次性通知受益人补充提供有关证明和|0
17056|我们会在保险单或批注上载明本合同保险单年度末的现金价值。如果您需要了|0
17056|2.您的有效身份证件。|0
17056|的限制”的规定。|0
17056|10.4专科医生专科医生应当同时满足以下四项资格条件：|0
17056|a)一肢或一肢以上肢体机能完全丧失（见10.17）；|0
17056|a)实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；|0
17056|被保险人申请理赔时年龄必须在3周岁以上。|0
17056|19)严重帕金森病：是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、|0
17056|①中性粒细胞绝对值≤0.5×109/L；|0
17056|性红斑狼疮不在保障范围。|0
17056|清创术不属于保险责任范围。|0
17056|肠切除和回肠造瘘术。溃疡性结肠炎必须根据组织病理学特点诊断，并且被|0
17056|10.15贷款利率贷款利率以同期银行6个月以内短期贷款利率上浮20%为限，由我们于每月第1|0
17095|合众人寿〔2016〕两全保险004号|1
17095|附件1-3|1
17095|附件1-3|1
17095|附件1-3|1
17095|附件1-3|1
17095|附件1-3|1
17095|附件1-3|1
17095|附件1-3|1
17118|汇丰人寿[2016]两全保险117号-5|0
17118|汇丰汇财宝两全保险C款（投资连结型）条款|0
17118|依据犹豫期的相关约定撤销本合同。|0
17118|（8）被保险人因精神疾患导致的意外；|0
17118|定保险事故的性质、原因、损失程度的除外。|0
17118|4.1保险费的构成本合同的保险费分为趸交保险费与追加保险费。|0
17118|持续取得优异投资表现的股票投资基金，满足具有高风险偏好，投资风格进|0
17118|资产评估日由我们确定，但每周至少有一次(若遇证券交易所休市,则该周的|0
17118|式除外）个人账户资金转换的，我们将不收取任何转换手续费。|0
17118|(2)您的身份证件。|0
17118|其他需要关注的事项|0
17118|11.2周岁指按法定身份证明文件中记载的出生日期计算的年龄，自出生之日起为0周|0
17118|11.15攀岩指攀登悬崖、楼宇外墙、人造悬崖、冰崖、冰山等运动。|0
17142|信泰人寿[2017]年金保险008号|0
17142|信泰富贵年年养老年金保险条款|0
17142|2.2养老年金领取本合同首个养老年金领取日为被保险人年满养老年金约定领取年龄的保单周年|0
17142|（5）被保险人酒后驾驶10.6、无合法有效驾驶证驾驶10.7或驾驶无有效行驶证10.8的|0
17142|在借款期限内，利息按借款期限开始日时我们最近一次已宣布的本合同约定利率|0
17142|如何申请领取保险金|0
17142|（1）保险合同；|0
17142|您在犹豫期后解除合同会遭受一定损失。|0
17142|10.4现金价值指本合同所具有的价值，本合同各保单年度末的现金价值载明于本合同现金价值|0
17208|中融年年盈2号年金保险（万能型）条款|0
17208|中融人寿[2015]年金保险019号|0
17208|2.2投保条件您和被保险人必须符合以下条件：|0
17208|4.1受益人您或者被保险人可以指定一人或者多人为身故保险金受益人。|0
17208|保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。|0
17208|账户的运作管理|0
17208|低保证价值算日为本合同生效对应日，则顺延到下个结算日）零时计算。|0
17208|7.2退保费用退保费用为您申请解除本合同（即退保）时我们收取的费用。您申请解除本合同|0
17208|（2）合同约定的航空意外死亡保险金额。|0
17208|件有效护照、军官证、警官证、士兵证、户口簿等证件。|0
17222|中宏安行无忧终身寿险条款|0
17222|第一部分投保人与本公司订立的合同|0
